,name,share_code,industry,industry_code
34,河北金牛化工股份有限公司,600722,化学原料和化学制品制造业,C26
35,山东鲁北化工股份有限公司,600727,化学原料和化学制品制造业,C26
36,湖南海利化工股份有限公司,600731,化学原料和化学制品制造业,C26
37,江苏索普化工股份有限公司,600746,化学原料和化学制品制造业,C26
38,浙江钱江生物化学股份有限公司,600796,化学原料和化学制品制造业,C26
39,天津渤海化学股份有限公司,600800,化学原料和化学制品制造业,C26
40,丹化化工科技股份有限公司,600844,化学原料和化学制品制造业,C26
41,安徽华塑股份有限公司,600935,化学原料和化学制品制造业,C26
42,利华益维远化学股份有限公司,600955,化学原料和化学制品制造业,C26
43,宁夏宝丰能源集团股份有限公司,600989,化学原料和化学制品制造业,C26
44,四川东材科技集团股份有限公司,601208,化学原料和化学制品制造业,C26
45,内蒙古君正能源化工集团股份有限公司,601216,化学原料和化学制品制造业,C26
46,陕西北元化工集团股份有限公司,601568,化学原料和化学制品制造业,C26
47,滨化集团股份有限公司,601678,化学原料和化学制品制造业,C26
48,浙江万盛股份有限公司,603010,化学原料和化学制品制造业,C26
49,胜华新材料集团股份有限公司,603026,化学原料和化学制品制造业,C26
50,江苏美思德化学股份有限公司,603041,化学原料和化学制品制造业,C26
51,宿迁联盛科技股份有限公司,603065,化学原料和化学制品制造业,C26
52,湖北振华化学股份有限公司,603067,化学原料和化学制品制造业,C26
53,四川和邦生物科技股份有限公司,603077,化学原料和化学制品制造业,C26
54,江阴江化微电子材料股份有限公司,603078,化学原料和化学制品制造业,C26
55,山东先达农化股份有限公司,603086,化学原料和化学制品制造业,C26
56,新东方新材料股份有限公司,603110,化学原料和化学制品制造业,C26
57,新亚强硅化学股份有限公司,603155,化学原料和化学制品制造业,C26
58,浙江皇马科技股份有限公司,603181,化学原料和化学制品制造业,C26
59,江苏亚邦染料股份有限公司,603188,化学原料和化学制品制造业,C26
60,上海汇得科技股份有限公司,603192,化学原料和化学制品制造业,C26
61,浙江镇洋发展股份有限公司,603213,化学原料和化学制品制造业,C26
62,元利化学集团股份有限公司,603217,化学原料和化学制品制造业,C26
63,新疆雪峰科技(集团)股份有限公司,603227,化学原料和化学制品制造业,C26
64,辽宁鼎际得石化股份有限公司,603255,化学原料和化学制品制造业,C26
65,合盛硅业股份有限公司,603260,化学原料和化学制品制造业,C26
66,湖北江瀚新材料股份有限公司,603281,化学原料和化学制品制造业,C26
67,天洋新材(上海)科技股份有限公司,603330,化学原料和化学制品制造业,C26
68,大连百傲化学股份有限公司,603360,化学原料和化学制品制造业,C26
69,亚士创能科技(上海)股份有限公司,603378,化学原料和化学制品制造业,C26
70,浙江三美化工股份有限公司,603379,化学原料和化学制品制造业,C26
71,江苏苏利精细化工股份有限公司,603585,化学原料和化学制品制造业,C26
72,安徽广信农化股份有限公司,603599,化学原料和化学制品制造业,C26
73,珀莱雅化妆品股份有限公司,603605,化学原料和化学制品制造业,C26
74,拉芳家化股份有限公司,603630,化学原料和化学制品制造业,C26
75,海利尔药业集团股份有限公司,603639,化学原料和化学制品制造业,C26
76,彤程新材料集团股份有限公司,603650,化学原料和化学制品制造业,C26
77,上海永冠众诚新材料科技(集团)股份有限公司,603681,化学原料和化学制品制造业,C26
78,上海晶华胶粘新材料股份有限公司,603683,化学原料和化学制品制造业,C26
79,无锡阿科力科技股份有限公司,603722,化学原料和化学制品制造业,C26
80,三棵树涂料股份有限公司,603737,化学原料和化学制品制造业,C26
81,上海雅运纺织化工股份有限公司,603790,化学原料和化学制品制造业,C26
82,江苏丰山集团股份有限公司,603810,化学原料和化学制品制造业,C26
83,浙江嘉澳环保科技股份有限公司,603822,化学原料和化学制品制造业,C26
84,百合花集团股份有限公司,603823,化学原料和化学制品制造业,C26
85,浙江新化化工股份有限公司,603867,化学原料和化学制品制造业,C26
86,永悦科技股份有限公司,603879,化学原料和化学制品制造业,C26
87,江苏龙蟠科技股份有限公司,603906,化学原料和化学制品制造业,C26
88,江苏苏博特新材料股份有限公司,603916,化学原料和化学制品制造业,C26
89,苏州兴业材料科技股份有限公司,603928,化学原料和化学制品制造业,C26
90,杭州格林达电子材料股份有限公司,603931,化学原料和化学制品制造业,C26
91,唐山三孚硅业股份有限公司,603938,化学原料和化学制品制造业,C26
92,浙江建业化工股份有限公司,603948,化学原料和化学制品制造业,C26
93,南通醋酸化工股份有限公司,603968,化学原料和化学制品制造业,C26
94,江西国泰集团股份有限公司,603977,化学原料和化学制品制造业,C26
95,浙江吉华集团股份有限公司,603980,化学原料和化学制品制造业,C26
96,广东丸美生物技术股份有限公司,603983,化学原料和化学制品制造业,C26
97,宁波长鸿高分子科技股份有限公司,605008,化学原料和化学制品制造业,C26
98,浙江永和制冷股份有限公司,605020,化学原料和化学制品制造业,C26
99,陕西美邦药业集团股份有限公司,605033,化学原料和化学制品制造业,C26
100,杭州聚合顺新材料股份有限公司,605166,化学原料和化学制品制造业,C26
101,确成硅化学股份有限公司,605183,化学原料和化学制品制造业,C26
102,江西宏柏新材料股份有限公司,605366,化学原料和化学制品制造业,C26
103,江西晨光新材料股份有限公司,605399,化学原料和化学制品制造业,C26
104,杭州福莱蒽特股份有限公司,605566,化学原料和化学制品制造业,C26
105,济南圣泉集团股份有限公司,605589,化学原料和化学制品制造业,C26
106,金宏气体股份有限公司,688106,化学原料和化学制品制造业,C26
107,江苏天奈科技股份有限公司,688116,化学原料和化学制品制造业,C26
108,东来涂料技术(上海)股份有限公司,688129,化学原料和化学制品制造业,C26
109,湖南松井新材料股份有限公司,688157,化学原料和化学制品制造业,C26
110,天津久日新材料股份有限公司,688199,化学原料和化学制品制造业,C26
111,中触媒新材料股份有限公司,688267,化学原料和化学制品制造业,C26
112,广东华特气体股份有限公司,688268,化学原料和化学制品制造业,C26
113,西安凯立新材料股份有限公司,688269,化学原料和化学制品制造业,C26
114,湖北万润新能源科技股份有限公司,688275,化学原料和化学制品制造业,C26
115,江苏富淼科技股份有限公司,688350,化学原料和化学制品制造业,C26
116,江苏华盛锂电材料股份有限公司,688353,化学原料和化学制品制造业,C26
117,北京键凯科技股份有限公司,688356,化学原料和化学制品制造业,C26
118,洛阳建龙微纳新材料股份有限公司,688357,化学原料和化学制品制造业,C26
119,广州三孚新材料科技股份有限公司,688359,化学原料和化学制品制造业,C26
120,西安瑞联新材料股份有限公司,688550,化学原料和化学制品制造业,C26
121,杭华油墨股份有限公司,688571,化学原料和化学制品制造业,C26
122,上纬新材料科技股份有限公司,688585,化学原料和化学制品制造业,C26
123,呈和科技股份有限公司,688625,化学原料和化学制品制造业,C26
124,安徽华恒生物科技股份有限公司,688639,化学原料和化学制品制造业,C26
125,苏州纳微科技股份有限公司,688690,化学原料和化学制品制造业,C26
126,贵州振华新材料股份有限公司,688707,化学原料和化学制品制造业,C26
127,中自环保科技股份有限公司,688737,化学原料和化学制品制造业,C26
