,name,share_code,industry,industry_code
0,安徽全柴动力股份有限公司,600218,通用设备制造业,C34
1,青海华鼎实业股份有限公司,600243,通用设备制造业,C34
2,湘潭电机股份有限公司,600416,通用设备制造业,C34
3,湖北华嵘控股股份有限公司,600421,通用设备制造业,C34
4,国机通用机械科技股份有限公司,600444,通用设备制造业,C34
5,福建龙溪轴承(集团)股份有限公司,600592,通用设备制造业,C34
6,上海海立(集团)股份有限公司,600619,通用设备制造业,C34
7,上海机电股份有限公司,600835,通用设备制造业,C34
8,上海新动力汽车科技股份有限公司,600841,通用设备制造业,C34
9,东方电气股份有限公司,600875,通用设备制造业,C34
10,广州广日股份有限公司,600894,通用设备制造业,C34
11,晋亿实业股份有限公司,601002,通用设备制造业,C34
12,杭州前进齿轮箱集团股份有限公司,601177,通用设备制造业,C34
13,明阳智慧能源集团股份公司,601615,通用设备制造业,C34
14,上海电气集团股份有限公司,601727,通用设备制造业,C34
15,宁波海天精工股份有限公司,601882,通用设备制造业,C34
16,湖北东贝机电集团股份有限公司,601956,通用设备制造业,C34
17,合肥合锻智能制造股份有限公司,603011,通用设备制造业,C34
18,无锡宏盛换热器制造股份有限公司,603090,通用设备制造业,C34
19,神驰机电股份有限公司,603109,通用设备制造业,C34
20,上海沪工焊接集团股份有限公司,603131,通用设备制造业,C34
21,杭州福斯达深冷装备股份有限公司,603173,通用设备制造业,C34
22,青岛海容商用冷链股份有限公司,603187,通用设备制造业,C34
23,常熟通润汽车零部件股份有限公司,603201,通用设备制造业,C34
24,日月重工股份有限公司,603218,通用设备制造业,C34
25,江苏海鸥冷却塔股份有限公司,603269,通用设备制造业,C34
26,银都餐饮设备股份有限公司,603277,通用设备制造业,C34
27,景津装备股份有限公司,603279,通用设备制造业,C34
28,杭叉集团股份有限公司,603298,通用设备制造业,C34
29,辽宁福鞍重工股份有限公司,603315,通用设备制造业,C34
30,浙江迪贝电气股份有限公司,603320,通用设备制造业,C34
31,浙江梅轮电梯股份有限公司,603321,通用设备制造业,C34
32,四方科技集团股份有限公司,603339,通用设备制造业,C34
33,宣城市华菱精工科技股份有限公司,603356,通用设备制造业,C34
34,诺力智能装备股份有限公司,603611,通用设备制造业,C34
35,君禾泵业股份有限公司,603617,通用设备制造业,C34
36,浙江五洲新春集团股份有限公司,603667,通用设备制造业,C34
37,苏州纽威阀门股份有限公司,603699,通用设备制造业,C34
38,浙江大元泵业股份有限公司,603757,通用设备制造业,C34
39,江苏国茂减速机股份有限公司,603915,通用设备制造业,C34
40,法兰泰克重工股份有限公司,603966,通用设备制造业,C34
41,杭州联德精密机械股份有限公司,605060,通用设备制造业,C34
42,华丰动力股份有限公司,605100,通用设备制造业,C34
43,绿田机械股份有限公司,605259,通用设备制造业,C34
44,江苏同力日升机械股份有限公司,605286,通用设备制造业,C34
45,江苏长龄液压股份有限公司,605389,通用设备制造业,C34
46,苏州绿的谐波传动科技股份有限公司,688017,通用设备制造业,C34
47,埃夫特智能装备股份有限公司,688165,通用设备制造业,C34
48,中科微至科技股份有限公司,688211,通用设备制造业,C34
49,合肥井松智能科技股份有限公司,688251,通用设备制造业,C34
50,杭州凯尔达焊接机器人股份有限公司,688255,通用设备制造业,C34
51,科德数控股份有限公司,688305,通用设备制造业,C34
52,西安铂力特增材技术股份有限公司,688333,通用设备制造业,C34
53,德马科技集团股份有限公司,688360,通用设备制造业,C34
54,沈阳富创精密设备股份有限公司,688409,通用设备制造业,C34
55,南京磁谷科技股份有限公司,688448,通用设备制造业,C34
56,科捷智能科技股份有限公司,688455,通用设备制造业,C34
57,兰剑智能科技股份有限公司,688557,通用设备制造业,C34
58,南通国盛智能科技集团股份有限公司,688558,通用设备制造业,C34
59,浙江海德曼智能装备股份有限公司,688577,通用设备制造业,C34
60,上海电气风电集团股份有限公司,688660,通用设备制造业,C34
61,福立旺精密机电(中国)股份有限公司,688678,通用设备制造业,C34
62,纽威数控装备(苏州)股份有限公司,688697,通用设备制造业,C34
