,name,share_code,industry,industry_code
65,上海天永智能装备股份有限公司,603895,专用设备制造业,C35
66,杭州永创智能设备股份有限公司,603901,专用设备制造业,C35
67,南京佳力图机房环境技术股份有限公司,603912,专用设备制造业,C35
68,宁波合力科技股份有限公司,603917,专用设备制造业,C35
69,上海威派格智慧水务股份有限公司,603956,专用设备制造业,C35
70,上海克来机电自动化工程股份有限公司,603960,专用设备制造业,C35
71,上海康德莱企业发展集团股份有限公司,603987,专用设备制造业,C35
72,上海健麾信息技术股份有限公司,605186,专用设备制造业,C35
73,中际联合(北京)科技股份有限公司,605305,专用设备制造业,C35
74,浙江拱东医疗器械股份有限公司,605369,专用设备制造业,C35
75,苏州华兴源创科技股份有限公司,688001,专用设备制造业,C35
76,苏州天准科技股份有限公司,688003,专用设备制造业,C35
77,浙江杭可科技股份有限公司,688006,专用设备制造业,C35
78,中微半导体设备(上海)股份有限公司,688012,专用设备制造业,C35
79,天臣国际医疗科技股份有限公司,688013,专用设备制造业,C35
80,上海微创心脉医疗科技(集团)股份有限公司,688016,专用设备制造业,C35
81,山东奥福环保科技股份有限公司,688021,专用设备制造业,C35
82,苏州瀚川智能科技股份有限公司,688022,专用设备制造业,C35
83,北京沃尔德金刚石工具股份有限公司,688028,专用设备制造业,C35
84,南微医学科技股份有限公司,688029,专用设备制造业,C35
85,沈阳芯源微电子设备股份有限公司,688037,专用设备制造业,C35
86,爱博诺德(北京)医疗科技股份有限公司,688050,专用设备制造业,C35
87,爱威科技股份有限公司,688067,专用设备制造业,C35
88,上海华依科技集团股份有限公司,688071,专用设备制造业,C35
89,拓荆科技股份有限公司,688072,专用设备制造业,C35
90,盛美半导体设备(上海)股份有限公司,688082,专用设备制造业,C35
91,北京晶品特装科技股份有限公司,688084,专用设备制造业,C35
92,上海三友医疗器械股份有限公司,688085,专用设备制造业,C35
93,广州瑞松智能科技股份有限公司,688090,专用设备制造业,C35
94,杭州爱科科技股份有限公司,688092,专用设备制造业,C35
95,江苏京源环保股份有限公司,688096,专用设备制造业,C35
96,博众精工科技股份有限公司,688097,专用设备制造业,C35
97,三达膜环境技术股份有限公司,688101,专用设备制造业,C35
98,赛诺医疗科学技术股份有限公司,688108,专用设备制造业,C35
99,江苏联测机电科技股份有限公司,688113,专用设备制造业,C35
100,深圳华大智造科技股份有限公司,688114,专用设备制造业,C35
101,华海清科股份有限公司,688120,专用设备制造业,C35
102,上海卓然工程技术股份有限公司,688121,专用设备制造业,C35
103,广东安达智能装备股份有限公司,688125,专用设备制造业,C35
104,中国电器科学研究院股份有限公司,688128,专用设备制造业,C35
105,青岛海尔生物医疗股份有限公司,688139,专用设备制造业,C35
106,江苏微导纳米科技股份有限公司,688147,专用设备制造业,C35
107,湖北华强科技股份有限公司,688151,专用设备制造业,C35
108,上海先惠自动化技术股份有限公司,688155,专用设备制造业,C35
109,山东威高骨科材料股份有限公司,688161,专用设备制造业,C35
110,安徽巨一科技股份有限公司,688162,专用设备制造业,C35
111,苏州德龙激光股份有限公司,688170,专用设备制造业,C35
112,北京佰仁医疗科技股份有限公司,688198,专用设备制造业,C35
113,北京华峰测控技术股份有限公司,688200,专用设备制造业,C35
114,上海澳华内镜股份有限公司,688212,专用设备制造业,C35
115,浙江瑞晟智能科技股份有限公司,688215,专用设备制造业,C35
116,江苏北人智能制造科技股份有限公司,688218,专用设备制造业,C35
117,北京市春立正达医疗器械股份有限公司,688236,专用设备制造业,C35
118,上海联影医疗科技股份有限公司,688271,专用设备制造业,C35
119,南京麦澜德医疗科技股份有限公司,688273,专用设备制造业,C35
120,北京天智航医疗科技股份有限公司,688277,专用设备制造业,C35
121,杭州景业智能科技股份有限公司,688290,专用设备制造业,C35
122,上海奕瑞光电子科技股份有限公司,688301,专用设备制造业,C35
123,宁波均普智能制造股份有限公司,688306,专用设备制造业,C35
124,济南恒誉环保科技股份有限公司,688309,专用设备制造业,C35
125,迈得医疗工业设备股份有限公司,688310,专用设备制造业,C35
126,深圳市燕麦科技股份有限公司,688312,专用设备制造业,C35
127,西安康拓医疗技术股份有限公司,688314,专用设备制造业,C35
128,深圳市深科达智能装备股份有限公司,688328,专用设备制造业,C35
129,苏州艾隆科技股份有限公司,688329,专用设备制造业,C35
130,上海复洁环保科技股份有限公司,688335,专用设备制造业,C35
131,上海微创电生理医疗科技股份有限公司,688351,专用设备制造业,C35
132,无锡祥生医疗科技股份有限公司,688358,专用设备制造业,C35
133,美埃(中国)环境科技股份有限公司,688376,专用设备制造业,C35
134,南京迪威尔高端制造股份有限公司,688377,专用设备制造业,C35
135,吉林奥来德光电材料股份有限公司,688378,专用设备制造业,C35
136,深圳新益昌科技股份有限公司,688383,专用设备制造业,C35
137,深圳普门科技股份有限公司,688389,专用设备制造业,C35
138,上海骄成超声波技术股份有限公司,688392,专用设备制造业,C35
139,凌云光技术股份有限公司,688400,专用设备制造业,C35
140,重庆山外山血液净化技术股份有限公司,688410,专用设备制造业,C35
141,安徽耐科装备科技股份有限公司,688419,专用设备制造业,C35
142,天津美腾科技股份有限公司,688420,专用设备制造业,C35
143,中国铁建重工集团股份有限公司,688425,专用设备制造业,C35
144,广东利元亨智能装备股份有限公司,688499,专用设备制造业,C35
145,青岛达能环保设备股份有限公司,688501,专用设备制造业,C35
146,无锡奥特维科技股份有限公司,688516,专用设备制造业,C35
147,深圳市联赢激光股份有限公司,688518,专用设备制造业,C35
148,大连豪森设备制造股份有限公司,688529,专用设备制造业,C35
149,科威尔技术股份有限公司,688551,专用设备制造业,C35
150,青岛高测科技股份有限公司,688556,专用设备制造业,C35
151,海目星激光科技集团股份有限公司,688559,专用设备制造业,C35
152,南京伟思医疗科技股份有限公司,688580,专用设备制造业,C35
153,上海正帆科技股份有限公司,688596,专用设备制造业,C35
154,江苏康众数字医疗科技股份有限公司,688607,专用设备制造业,C35
155,奥精医疗科技股份有限公司,688613,专用设备制造业,C35
156,深圳惠泰医疗器械股份有限公司,688617,专用设备制造业,C35
157,河南翔宇医疗设备股份有限公司,688626,专用设备制造业,C35
158,合肥芯碁微电子装备股份有限公司,688630,专用设备制造业,C35
159,南通星球石墨股份有限公司,688633,专用设备制造业,C35
160,安徽元琛环保科技股份有限公司,688659,专用设备制造业,C35
161,青岛海泰新光科技股份有限公司,688677,专用设备制造业,C35
162,昆山东威科技股份有限公司,688700,专用设备制造业,C35
163,上海唯赛勃环保科技股份有限公司,688718,专用设备制造业,C35
164,杭州宏华数码科技股份有限公司,688789,专用设备制造业,C35
