,name,share_code,industry,industry_code
0,西安博通资讯股份有限公司,600455,教育,P82
1,上海新南洋昂立教育科技股份有限公司,600661,教育,P82
2,中国高科集团股份有限公司,600730,教育,P82
3,东方时尚驾驶学校股份有限公司,603377,教育,P82
4,上海行动教育科技股份有限公司,605098,教育,P82
