,name,share_code,industry,industry_code
81,浙江长城电工科技股份有限公司,603897,电气机械和器材制造业,C38
82,中电电机股份有限公司,603988,电气机械和器材制造业,C38
83,浙江天正电气股份有限公司,605066,电气机械和器材制造业,C38
84,宁波德业科技股份有限公司,605117,电气机械和器材制造业,C38
85,河北华通线缆集团股份有限公司,605196,电气机械和器材制造业,C38
86,上海起帆电缆股份有限公司,605222,电气机械和器材制造业,C38
87,新亚电子股份有限公司,605277,电气机械和器材制造业,C38
88,常州市凯迪电器股份有限公司,605288,电气机械和器材制造业,C38
89,浙江帅丰电器股份有限公司,605336,电气机械和器材制造业,C38
90,立达信物联科技股份有限公司,605365,电气机械和器材制造业,C38
91,浙江野马电池股份有限公司,605378,电气机械和器材制造业,C38
92,宁波德昌电机股份有限公司,605555,电气机械和器材制造业,C38
93,宁波容百新能源科技股份有限公司,688005,电气机械和器材制造业,C38
94,杭州禾迈电力电子股份有限公司,688032,电气机械和器材制造业,C38
95,上海派能能源科技股份有限公司,688063,电气机械和器材制造业,C38
96,广东芳源新材料集团股份有限公司,688148,电气机械和器材制造业,C38
97,北京石头世纪科技股份有限公司,688169,电气机械和器材制造业,C38
98,晶科能源股份有限公司,688223,电气机械和器材制造业,C38
99,威腾电气集团股份有限公司,688226,电气机械和器材制造业,C38
100,新疆大全新能源股份有限公司,688303,电气机械和器材制造业,C38
101,上海宏力达信息技术股份有限公司,688330,电气机械和器材制造业,C38
102,北京亿华通科技股份有限公司,688339,电气机械和器材制造业,C38
103,广东博力威科技股份有限公司,688345,电气机械和器材制造业,C38
104,昱能科技股份有限公司,688348,电气机械和器材制造业,C38
105,三一重能股份有限公司,688349,电气机械和器材制造业,C38
106,固德威技术股份有限公司,688390,电气机械和器材制造业,C38
107,深圳市正弦电气股份有限公司,688395,电气机械和器材制造业,C38
108,江苏中信博新能源科技股份有限公司,688408,电气机械和器材制造业,C38
109,金冠电气股份有限公司,688517,电气机械和器材制造业,C38
110,孚能科技(赣州)股份有限公司,688567,电气机械和器材制造业,C38
111,天合光能股份有限公司,688599,电气机械和器材制造业,C38
112,杭州柯林电气股份有限公司,688611,电气机械和器材制造业,C38
113,新风光电子科技股份有限公司,688663,电气机械和器材制造业,C38
114,海南金盘智能科技股份有限公司,688676,电气机械和器材制造业,C38
115,山东科汇电力自动化股份有限公司,688681,电气机械和器材制造业,C38
116,珠海冠宇电池股份有限公司,688772,电气机械和器材制造业,C38
117,厦门厦钨新能源材料股份有限公司,688778,电气机械和器材制造业,C38
118,湖南长远锂科股份有限公司,688779,电气机械和器材制造业,C38
119,深圳市倍轻松科技股份有限公司,688793,电气机械和器材制造业,C38
120,天能电池集团股份有限公司,688819,电气机械和器材制造业,C38
