,name,share_code,industry,industry_code
0,福建省青山纸业股份有限公司,600103,造纸和纸制品业,C22
1,民丰特种纸股份有限公司,600235,造纸和纸制品业,C22
2,山东华泰纸业股份有限公司,600308,造纸和纸制品业,C22
3,牡丹江恒丰纸业股份有限公司,600356,造纸和纸制品业,C22
4,广东冠豪高新技术股份有限公司,600433,造纸和纸制品业,C22
5,山鹰国际控股股份公司,600567,造纸和纸制品业,C22
6,宜宾纸业股份有限公司,600793,造纸和纸制品业,C22
7,岳阳林纸股份有限公司,600963,造纸和纸制品业,C22
8,山东博汇纸业股份有限公司,600966,造纸和纸制品业,C22
9,上海新通联包装股份有限公司,603022,造纸和纸制品业,C22
10,浙江荣晟环保纸业股份有限公司,603165,造纸和纸制品业,C22
11,浙江京华激光科技股份有限公司,603607,造纸和纸制品业,C22
12,浙江大胜达包装股份有限公司,603687,造纸和纸制品业,C22
13,仙鹤股份有限公司,603733,造纸和纸制品业,C22
14,广东松炀再生资源股份有限公司,603863,造纸和纸制品业,C22
15,五洲特种纸业集团股份有限公司,605007,造纸和纸制品业,C22
16,杭州豪悦护理用品股份有限公司,605009,造纸和纸制品业,C22
17,杭州华旺新材料科技股份有限公司,605377,造纸和纸制品业,C22
18,森林包装集团股份有限公司,605500,造纸和纸制品业,C22
