,name,share_code,industry,industry_code
0,湖南华升股份有限公司,600156,纺织业,C17
1,江苏阳光股份有限公司,600220,纺织业,C17
2,浙江金鹰股份有限公司,600232,纺织业,C17
3,华纺股份有限公司,600448,纺织业,C17
4,福建凤竹纺织科技股份有限公司,600493,纺织业,C17
5,上海申达股份有限公司,600626,纺织业,C17
6,上海龙头(集团)股份有限公司,600630,纺织业,C17
7,上海三毛企业(集团)股份有限公司,600689,纺织业,C17
8,浙江航民股份有限公司,600987,纺织业,C17
9,百隆东方股份有限公司,601339,纺织业,C17
10,浙文影业集团股份有限公司,601599,纺织业,C17
11,浙江台华新材料股份有限公司,603055,纺织业,C17
12,浙江彩蝶实业股份有限公司,603073,纺织业,C17
13,浙江云中马股份有限公司,603130,纺织业,C17
14,杭州诺邦无纺股份有限公司,603238,纺织业,C17
15,扬州金泉旅游用品股份有限公司,603307,纺织业,C17
16,上海水星家用纺织品股份有限公司,603365,纺织业,C17
17,浙江健盛集团股份有限公司,603558,纺织业,C17
18,浙江康隆达特种防护科技股份有限公司,603665,纺织业,C17
19,浙江新澳纺织股份有限公司,603889,纺织业,C17
20,众望布艺股份有限公司,605003,纺织业,C17
21,浙江迎丰科技股份有限公司,605055,纺织业,C17
22,浙江大自然户外用品股份有限公司,605080,纺织业,C17
23,浙江西大门新材料股份有限公司,605155,纺织业,C17
24,浙江华生科技股份有限公司,605180,纺织业,C17
25,芜湖富春染织股份有限公司,605189,纺织业,C17
