,name,share_code,industry,industry_code
0,金发科技股份有限公司,600143,橡胶和塑料制品业,C29
1,佳通轮胎股份有限公司,600182,橡胶和塑料制品业,C29
2,上海紫江企业集团股份有限公司,600210,橡胶和塑料制品业,C29
3,株洲时代新材料科技股份有限公司,600458,橡胶和塑料制品业,C29
4,风神轮胎股份有限公司,600469,橡胶和塑料制品业,C29
5,赛轮集团股份有限公司,601058,橡胶和塑料制品业,C29
6,三角轮胎股份有限公司,601163,橡胶和塑料制品业,C29
7,江苏通用科技股份有限公司,601500,橡胶和塑料制品业,C29
8,山东玲珑轮胎股份有限公司,601966,橡胶和塑料制品业,C29
9,三维控股集团股份有限公司,603033,橡胶和塑料制品业,C29
10,广州鹿山新材料股份有限公司,603051,橡胶和塑料制品业,C29
11,安徽万朗磁塑股份有限公司,603150,橡胶和塑料制品业,C29
12,苏州赛伍应用技术股份有限公司,603212,橡胶和塑料制品业,C29
13,爱丽家居科技股份有限公司,603221,橡胶和塑料制品业,C29
14,宁波天龙电子股份有限公司,603266,橡胶和塑料制品业,C29
15,厦门建霖健康家居股份有限公司,603408,橡胶和塑料制品业,C29
16,艾艾精密工业输送系统(上海)股份有限公司,603580,橡胶和塑料制品业,C29
17,茶花现代家居用品股份有限公司,603615,橡胶和塑料制品业,C29
18,常州朗博密封科技股份有限公司,603655,橡胶和塑料制品业,C29
19,金华春光橡塑科技股份有限公司,603657,橡胶和塑料制品业,C29
20,浙江朗迪集团股份有限公司,603726,橡胶和塑料制品业,C29
21,杭州福斯特应用材料股份有限公司,603806,橡胶和塑料制品业,C29
22,山东东宏管业股份有限公司,603856,橡胶和塑料制品业,C29
23,深圳至正高分子材料股份有限公司,603991,橡胶和塑料制品业,C29
24,厦门松霖科技股份有限公司,603992,橡胶和塑料制品业,C29
25,宁波市天普橡胶科技股份有限公司,605255,橡胶和塑料制品业,C29
26,浙江福莱新材料股份有限公司,605488,橡胶和塑料制品业,C29
27,广州洁特生物过滤股份有限公司,688026,橡胶和塑料制品业,C29
28,会通新材料股份有限公司,688219,橡胶和塑料制品业,C29
29,宁波长阳科技股份有限公司,688299,橡胶和塑料制品业,C29
30,深圳瑞华泰薄膜科技股份有限公司,688323,橡胶和塑料制品业,C29
31,江苏泛亚微透科技股份有限公司,688386,橡胶和塑料制品业,C29
32,明冠新材料股份有限公司,688560,橡胶和塑料制品业,C29
33,广东聚石化学股份有限公司,688669,橡胶和塑料制品业,C29
34,上海海优威新材料股份有限公司,688680,橡胶和塑料制品业,C29
